"","LFC","padj","DE"
"g1912",2.85207777415947,2.66337275535035e-07,TRUE
"g1918",-2.51531404954174,1.01341416704343e-16,TRUE
"g1922",-2.11658343284088,8.56305036248821e-26,TRUE
"g1927",-2.60826225324261,1.17059283966229e-07,TRUE
"g2048",-3.09964353768506,2.57688597930347e-28,TRUE
"g2086",-3.14421935210636,4.82170789870657e-17,TRUE
"g2182",-4.65754865876479,1.41314322908465e-14,TRUE
"g2481",3.12853265741978,9.27269171734847e-14,TRUE
"g2524",4.66561897553583,4.23026828894213e-35,TRUE
"g2556",-2.02693355987554,8.93927381843358e-06,TRUE
"g2601",3.92484571863315,2.61374058027324e-07,TRUE
"g2602",3.05968124794004,4.58259131056349e-46,TRUE
"g264",2.30147590608303,1.72081010258672e-08,TRUE
"g2646",2.40672485297824,1.34161778525627e-14,TRUE
"g2685",2.34471799483699,0.00151422851870976,TRUE
"g2693",3.19076657322491,7.60513652081193e-09,TRUE
"g2730",2.20478385884684,0.0125521718564748,TRUE
"g2741",-2.65471582079209,6.49098781538214e-14,TRUE
"g2748",4.17663712623348,1.70005536505158e-07,TRUE
"g2754",-2.00340161412404,3.73316280922738e-20,TRUE
"g2766",2.50043381526238,3.17873665062321e-14,TRUE
"g2792",-2.12877531805606,0.000100664416861893,TRUE
"g2793",-3.0306968772743,0.000632589707295081,TRUE
"g2795",-2.38640577571456,0.0224527244131842,TRUE
"g28",-2.09541336393776,5.48054008617063e-15,TRUE
"g2828",3.09685096471207,4.08529107332624e-29,TRUE
"g2840",5.1062961201279,9.37336665827617e-12,TRUE
"g2863",-2.73774223150899,1.16781873958863e-08,TRUE
"g2870",-2.20612983945693,8.89435683869897e-25,TRUE
"g2877",-2.65516507155046,2.02626956359427e-16,TRUE
"g2880",-2.29552532391095,6.34793043592702e-15,TRUE
"g2892",-3.93055674460479,1.67324671574536e-37,TRUE
"g2904",2.44204219017466,5.02096803470532e-11,TRUE
"g2921",2.09312270197511,2.7298191237816e-06,TRUE
"g2930",2.67833600119906,7.20731157406951e-20,TRUE
"g2931",3.04623890972721,3.57440274265836e-08,TRUE
"g2938",-2.1198159123596,2.27299382502364e-08,TRUE
"g2948",2.60192221974663,5.15247483546345e-21,TRUE
"g2950",3.28733473223154,1.35486499583053e-20,TRUE
"g2954",2.06824794842846,1.76149430552018e-05,TRUE
"g2956",-2.69894227672332,2.1681723075968e-32,TRUE
"g2967",-5.11912670542208,1.23688298941743e-08,TRUE
"g2971",-2.31390890594678,8.83785102443526e-25,TRUE
"g2972",4.19698751421816,0.000239711618027837,TRUE
"g2997",2.84461854558869,0.0243407162109089,TRUE
"g2998",5.42342787948628,3.14486147527797e-18,TRUE
"g3",3.80038522071619,3.43593902272148e-40,TRUE
"g3002",2.5366390660166,0.00628742402769327,TRUE
"g3006",3.79551236425533,1.60125639941574e-05,TRUE
"g3154",3.18017378395424,0.0073964871602701,TRUE
"g3408",2.1705751911079,2.79998303190374e-19,TRUE
"g3450",2.30119611812413,5.2100418302286e-05,TRUE
"g3453",4.20051043596218,0.000371021644140953,TRUE
"g3500",2.37101207277059,4.21392869937779e-10,TRUE
"g3634",-6.02707605239949,8.07932334378164e-24,TRUE
"g3695",-2.2954519944978,1.36962645711143e-31,TRUE
"g3722",2.50358506771605,0.0215204532935538,TRUE
"g394",2.05123531090084,0.000365501604580714,TRUE
"g4045",-4.93529623081017,1.77265807075584e-06,TRUE
"g4107",-2.06483117536445,1.1457128848264e-07,TRUE
"g4121",2.71921829435121,8.90466847375882e-07,TRUE
"g4124",3.14111077453821,0.00389710692602405,TRUE
"g4264",2.79150469838799,3.36588870362946e-14,TRUE
"g4373",3.8345991034957,2.67247728147847e-23,TRUE
"g4374",-3.00754196047364,4.51020899035032e-29,TRUE
"g4380",2.97827905771384,1.11717837326795e-15,TRUE
"g4383",-2.20246796743148,0.0416522654967688,TRUE
"g4403",-4.42880949652351,3.00293881308051e-17,TRUE
"g4407",-3.16875408187139,2.00403489001144e-08,TRUE
"g4421",-7.96935131595927,3.55573101906752e-19,TRUE
"g4425",-3.86710621860925,6.90448937944225e-63,TRUE
"g4433",-2.7610136193769,3.14079602993139e-08,TRUE
"g4436",2.03524782689535,5.74798918571409e-24,TRUE
"g4458",2.21992186662356,2.99343888179949e-13,TRUE
"g4474",2.2565472406759,3.10901693634963e-27,TRUE
"g4477",-3.72729929679638,5.09652094073464e-23,TRUE
"g4510",-4.53165324617885,2.08064199704794e-06,TRUE
"g4512",-2.02680538431702,3.89891179969218e-18,TRUE
"g4531",3.83413249822831,0.00166436169805653,TRUE
"g4547",-2.24884447617943,0.000368992392487277,TRUE
"g4549",-3.09387789569649,2.70379083599171e-23,TRUE
"g4574",-2.48280248057053,5.80295235719991e-10,TRUE
"g4617",3.16919578584249,6.49697303848642e-13,TRUE
"g4629",-3.26214137630502,9.4317752805582e-05,TRUE
"g4642",-3.13799353719725,1.0150040840836e-40,TRUE
"g4644",-2.86610429192113,1.49909938713004e-35,TRUE
"g4713",2.77077346268651,1.61807560732869e-10,TRUE
"g4722",-2.3132510929943,6.62708692264048e-10,TRUE
"g4746",-2.88508185718671,0.00983154578709204,TRUE
"g4763",2.66844784597802,0.00568196610733142,TRUE
"g4803",-3.28393672142043,0.0228510087179213,TRUE
"g4808",2.11142057008486,2.91629829429146e-06,TRUE
"g4854",-2.59602578691226,2.57020235863163e-20,TRUE
"g4874",3.23145637319418,1.52537330291926e-13,TRUE
"g4889",5.2779931804703,3.99956166806432e-23,TRUE
"g4890",2.13211604207691,2.15212257646242e-23,TRUE
"g4911",-4.94618073609087,3.85414687324144e-58,TRUE
"g4915",-2.81135866852124,2.50952225232105e-11,TRUE
"g4971",-2.81317474765999,2.92757669777512e-28,TRUE
"g5033",2.94777749314142,0.0078165275267341,TRUE
"g5034",2.66299186229058,2.82102267345998e-05,TRUE
"g5042",-2.5580070745264,3.28358124062752e-17,TRUE
"g5083",2.00491605535197,2.07443084241597e-06,TRUE
"g5109",-5.00791561191301,3.6083192547774e-15,TRUE
"g523",2.83828047659374,1.23033284359409e-25,TRUE
"g5255",4.71092566868069,2.21083370946551e-24,TRUE
"g5293",-3.45552679227289,1.98548999578028e-42,TRUE
"g5336",2.1341902184544,0.00227011507332685,TRUE
"g5339",2.24915148830966,6.56821645357448e-09,TRUE
"g5343",2.48767691993947,0.00085581946795216,TRUE
"g5344",2.35202360726187,0.0148139519639006,TRUE
"g5362",-2.20290266077422,7.32891830378388e-19,TRUE
"g5380",-3.23101649483099,1.34818423793883e-14,TRUE
"g5383",2.13580197248226,1.55336017028462e-22,TRUE
"g5443",4.95158336057119,1.14158320355712e-07,TRUE
"g5448",2.85553931867932,1.70455404033019e-11,TRUE
"g545",-2.99082815830324,1.99156723732784e-51,TRUE
"g5667",-4.55342960696773,2.38048413982133e-10,TRUE
"g5680",2.12266043432589,3.19692359848243e-08,TRUE
"g5697",2.31500146506445,7.37978876919864e-10,TRUE
"g5707",2.54813209463773,3.05246701728747e-08,TRUE
"g5721",-2.23474157115118,0.00680874009448696,TRUE
"g5732",-5.82080112930467,1.39394835294937e-31,TRUE
"g5733",-4.22791111282334,1.60785735201673e-09,TRUE
"g5800",3.80814119867097,0.000585619129558817,TRUE
"g5865",3.08710562761816,0.0097298802858909,TRUE
"g5868",3.45650813331567,0.00411140493301473,TRUE
"g5945",-2.0053505411532,1.44601865531902e-06,TRUE
"g5947",-3.11450773325674,0.0139444109088634,TRUE
"g597",-5.15422620913519,9.74634882575638e-214,TRUE
"g5976",-2.42447995194533,3.0472307344887e-10,TRUE
"g6068",3.14451316793912,1.27134359009255e-28,TRUE
"g6101",3.67499524291846,0.000964164585847404,TRUE
"g6269",-2.90883890886486,1.84378112890669e-21,TRUE
"g6285",-2.68657052649961,5.11738837786282e-19,TRUE
"g6310",-2.30067954360701,9.93430160941052e-14,TRUE
"g6336",-2.51196896307729,5.10424286853324e-11,TRUE
"g6337",-2.97361562285999,8.02798640573191e-29,TRUE
"g6371",-6.49566799420895,1.58556127551296e-101,TRUE
"g6373",-6.54537833651996,7.96702273936642e-82,TRUE
"g6377",-2.16250461594799,8.16866666984785e-18,TRUE
"g6387",2.14470637663536,1.38867281268256e-15,TRUE
"g6388",2.1110749769918,9.04168758318588e-10,TRUE
"g6447",-2.84808420444254,0.00489086451177838,TRUE
"g6577",2.44088372981606,7.82927343492334e-17,TRUE
"g6609",2.54998302512906,2.61317741456932e-12,TRUE
"g6676",4.13559569073659,1.09711960471974e-34,TRUE
"g6692",4.27209149547932,3.54845405922864e-29,TRUE
"g6826",2.35049287932675,2.50120404534527e-05,TRUE
"g6869",2.2781974312153,0.000100325081994772,TRUE
"g6873",4.76254972957766,2.07653811101102e-06,TRUE
"g6920",-3.20376724717564,3.17109306887984e-26,TRUE
"g7067",-3.01142711581024,1.49482721208788e-13,TRUE
"g716",-2.58396825140676,2.48585251256868e-11,TRUE
"g7188",4.42335572125618,5.49680955887355e-31,TRUE
"g722",2.10992874812536,6.87287900100151e-19,TRUE
"g7361",-2.27934551560951,1.33266788913315e-16,TRUE
"g7376",3.45578335131157,0.00166776845150208,TRUE
"g742",-3.55409582303332,4.36118219444693e-68,TRUE
"g7489",-4.43560735664391,8.07171526261376e-10,TRUE
"g7556",-2.33498320768836,9.27662229731542e-11,TRUE
"g7563",3.70877791818078,8.32961586226152e-36,TRUE
"g7565",-2.28603003178419,1.95846900339756e-21,TRUE
"g7574",2.50572282394927,2.09129625954552e-28,TRUE
"g7601",6.97613863275807,4.68836756550351e-13,TRUE
"g7629",-3.42036354888761,0.000444911211490719,TRUE
"g7660",2.5577487858733,1.21200758693715e-30,TRUE
"g7672",2.49959741655692,4.97560257492107e-09,TRUE
"g7710",-2.18777062654474,9.79596744616022e-12,TRUE
"g7738",2.24747520684339,1.24256727752935e-35,TRUE
"g7748",3.46855230397671,5.30963367177627e-08,TRUE
"g7768",-2.07611582639119,4.2821659089991e-18,TRUE
"g7805",-2.11415003686805,0.000208644680134973,TRUE
"g7823",2.834431870557,0.0471949639769289,TRUE
"g7832",-3.52070804485403,1.37924055296238e-31,TRUE
"g7855",-2.83814577085072,0.0146824511155551,TRUE
"g7946",2.07692334367775,0.00475466030040752,TRUE
"g8020",3.17145865397953,5.23887471453338e-20,TRUE
"g808",2.07445875282024,1.93124445549048e-09,TRUE
"g8148",2.46933154030325,0.0417084849210803,TRUE
"g8163",5.42495831807426,2.86700586963579e-06,TRUE
"g8165",3.33443111140174,0.00276390815994176,TRUE
"g8283",4.60773031915858,1.61587250316506e-08,TRUE
"g8340",3.89295663502935,8.00420767993401e-44,TRUE
"g8341",5.93642994053853,9.77990681843304e-09,TRUE
"g8344",3.97589051521307,4.14404368220257e-06,TRUE
"g8357",2.45279559566934,4.57702964558046e-14,TRUE
"g8359",2.39702945847909,9.48557973768426e-11,TRUE
"g8369",2.33910610578147,3.35197942003241e-20,TRUE
"g8377",-2.67930605060662,5.44722647291949e-20,TRUE
"g8511",2.04993454059253,8.88109264429695e-06,TRUE
"g8512",2.33247023625478,1.52465424997132e-05,TRUE
"g8540",-4.22838662538703,8.01567267395063e-22,TRUE
"g8541",-4.62463566481974,2.40955105801186e-25,TRUE
"g8551",-6.08938360673604,7.93738976221636e-43,TRUE
"g8552",-5.27683638607299,6.91170696334919e-42,TRUE
"g8553",-7.42139334219537,2.40545461374874e-82,TRUE
"g8556",-5.17363633621004,1.26225403788656e-38,TRUE
"g8557",-5.48521679862546,1.30346389398911e-43,TRUE
"g8558",-4.05932623225963,1.48079901146006e-18,TRUE
"g8572",3.21871916663657,0.011241077407952,TRUE
"g8573",7.76890418629371,1.61032440810047e-14,TRUE
"g8587",-3.16881441921499,0.00138772988586127,TRUE
"g8592",5.58240848167899,6.49095398707199e-09,TRUE
"g8694",-2.52313737618988,0.0397781235661637,TRUE
"g8760",-2.40531364721207,1.40609741421529e-09,TRUE
"g8783",4.14147721720854,3.30744170693125e-05,TRUE
"g8789",3.40425330471163,8.16777866845869e-06,TRUE
"g88",2.88221944486565,0.00259788326915073,TRUE
"g8807",3.57909178489482,1.82632201272382e-18,TRUE
"g8808",2.45666238392782,7.3558087091159e-07,TRUE
"g8809",2.76793154100642,1.81978148095247e-10,TRUE
"g8810",2.61743326341876,0.000222635583674524,TRUE
"g8912",2.06037629744513,5.90749493939458e-09,TRUE
"g8922",-2.57975198750119,0.00950343649179423,TRUE
"g8979",3.75987110566695,0.000135157257309937,TRUE
"g9056",2.40108047605632,1.42738020199072e-06,TRUE
"g9095",-2.01422579716568,0.000538977939706973,TRUE
"g9124",-2.77448541477548,8.95589179392973e-57,TRUE
"g9141",-3.15490745335916,6.48093842596434e-20,TRUE
"g9144",-4.38913602256761,3.33920380311102e-18,TRUE
"g919",2.81699050848884,6.61134997092195e-31,TRUE
"g9274",2.5817966722574,0.041076189981018,TRUE
"g9277",3.23061125743145,7.11075250797462e-23,TRUE
"g9322",2.37874126647422,2.68878071052059e-08,TRUE
"g936",-2.13583612570352,5.23836859360066e-06,TRUE
"g9410",3.69065378782328,6.48481801824017e-13,TRUE
"g9426",-4.50836784662809,8.68957544950366e-30,TRUE
"g9435",-3.05398755151022,0.000487688442215308,TRUE
"g9467",5.72356058015697,1.71898065420413e-18,TRUE
"g9501",-2.17356088710442,8.86009719666203e-09,TRUE
"g952",-3.52366610116583,2.66354976969382e-13,TRUE
"g9535",-6.58454454793802,1.3229361506088e-27,TRUE
"g9537",-6.50801870243747,1.18810057607255e-25,TRUE
"g9538",-5.8420820575665,3.23502066869909e-70,TRUE
"g954",-2.47438624455083,3.21384375112427e-07,TRUE
"g955",-4.61146703525435,5.363568773624e-06,TRUE
"g9573",2.76472698908344,0.000436085379980403,TRUE
"g9594",2.73766810921562,5.84113209366017e-64,TRUE
"g9634",2.61427201101557,0.0106508494895767,TRUE
"g9652",2.87898608440428,9.72042252058803e-22,TRUE
"g9660",-2.41648721811995,4.51830958273984e-37,TRUE
"g9671",-4.47750957799233,2.27535410588211e-45,TRUE
"g9673",-4.49389789431413,2.83978052552167e-53,TRUE
"g9676",-3.25422739908601,2.8007576221293e-26,TRUE
"g9682",-2.62725035739972,3.43234032289762e-26,TRUE
"g9683",-2.21432276317764,1.5923600004292e-23,TRUE
"g9693",-2.8605799331917,3.59116194627977e-25,TRUE
"g9716",3.5791235672921,1.95322655791838e-05,TRUE
"g9721",-2.22380076718947,3.08199972097343e-26,TRUE
"g9741",-4.3899539051405,5.98170543933424e-07,TRUE
"g9750",2.95824254550408,2.07411513507666e-09,TRUE
"g9765",2.57056685585025,1.78923851858411e-13,TRUE
"g9768",-2.82004238308416,6.96189910273871e-38,TRUE
"g9777",-2.12747613427853,3.27180326685589e-25,TRUE
"g9779",-2.64021312174798,1.13680272776703e-17,TRUE
"g9780",4.26126343924699,2.91959934167602e-18,TRUE
"g9788",2.64559379270388,2.89863035703646e-25,TRUE
"g9803",2.4410769306284,8.45596971830745e-08,TRUE
"g9819",2.00925992593198,0.000666742250224409,TRUE
"g9826",-4.01289366328647,4.9062915275126e-30,TRUE
"g9839",-4.09740520681039,8.06083645109172e-30,TRUE
"g9874",-2.08697874834317,3.46778093383698e-17,TRUE
"g9887",2.12852203442742,1.4918488628703e-12,TRUE
"g99",2.63103847024496,2.19258915333452e-08,TRUE
"g990",3.95622740053213,0.000144519278211793,TRUE
"g9907",2.45020518297414,3.14506222382617e-24,TRUE
"g9908",2.34619525985726,1.30797179343279e-29,TRUE
"g9922",6.31144086678233,4.14526571340525e-127,TRUE
"g9925",2.60648067818757,2.86149514714515e-13,TRUE
"g9958",2.12433672587389,3.9423052470324e-06,TRUE
"g9977",-2.00757428803734,1.6502758758238e-49,TRUE
